id,Summary,Status,Version,Owner,Type,Priority,Milestone,Component,Severity,Resolution,Created,Modified,Focuses,Reporter,Keywords
43494,Can't change/delete menu items in Customizer on mobile,reviewing,,audrasjb,defect (bug),normal,Awaiting Review,Menus,normal,,03/07/2018 11:30:18 PM,05/04/2019 08:34:10 AM,,mor10,
43505,Display of html encoded text in dashboard.,new,,,defect (bug),normal,Awaiting Review,Plugins,normal,,03/08/2018 09:59:56 PM,03/08/2018 10:57:45 PM,"javascript, administration",anonym999999,
43524,Add another default image size,assigned,,joemcgill,enhancement,normal,5.3,Media,normal,,03/11/2018 04:52:22 PM,03/20/2019 02:48:21 AM,,azaozz,needs-patch
43532,Improve the visual difference between revisions - not only color based,assigned,,afercia,enhancement,normal,5.3,Revisions,normal,,03/12/2018 08:10:04 PM,06/28/2019 02:14:35 PM,"accessibility, administration",birgire,has-screenshots ux-feedback has-patch
43536,Network registration page,new,,,defect (bug),normal,Awaiting Review,Login and Registration,normal,,03/13/2018 10:23:17 AM,03/21/2018 09:21:24 AM,multisite,SGr33n,
43538,"'No items,' should be considered to display when no Most Used Category is available",new,,,enhancement,normal,Awaiting Review,Menus,normal,,03/13/2018 01:01:34 PM,01/16/2019 06:50:09 AM,administration,juhise,has-patch has-screenshots needs-refresh
43540,srcset not added when the original image size doesn't exist in the database after regeneration,new,,,defect (bug),normal,Awaiting Review,Media,normal,,03/14/2018 02:54:09 AM,12/30/2018 07:54:29 AM,,smerriman,
43548,Add personal data from attachments to personal data export,new,,,enhancement,normal,Awaiting Review,General,normal,,03/14/2018 07:28:53 PM,01/16/2019 06:50:09 AM,,allendav,needs-patch
43571,`add_feed` with regex characters breaks rewrite rules,reviewing,,SergeyBiryukov,defect (bug),normal,Future Release,Rewrite Rules,normal,,03/18/2018 05:44:20 PM,01/16/2019 03:54:36 AM,,soulseekah,has-patch needs-unit-tests
43579,Optional post_id param in media_sideload_image and media_handle_sideload function,assigned,,antpb,enhancement,normal,5.3,Media,normal,,03/19/2018 08:35:41 PM,05/24/2019 10:24:46 PM,,sebastian.pisula,has-patch needs-testing
43587,UI adjustments to the Status box in the Edit Comment screen,assigned,,nfmohit,enhancement,normal,5.3,Comments,normal,,03/20/2018 03:41:04 PM,06/24/2019 04:58:26 PM,"ui, administration",birgire,has-screenshots good-first-bug has-patch needs-design-feedback
43588,Anonymize commenter IP address once a comment is no longer pending,new,,,enhancement,normal,Awaiting Review,Privacy,normal,,03/20/2018 07:06:12 PM,01/09/2019 07:17:26 PM,,allendav,needs-patch needs-unit-tests
43589,WPDB Update change NULL values to acceptable values,new,,,defect (bug),normal,Awaiting Review,Database,normal,,03/20/2018 07:43:32 PM,01/17/2019 01:19:44 AM,,dorianrd,has-patch
43597,Modify template-loader engine,new,,,enhancement,normal,Awaiting Review,Themes,normal,,03/21/2018 09:54:15 AM,03/26/2018 01:20:39 PM,template,chespir,
43601,Improve error messaging when activating multisite users,new,,,enhancement,normal,Awaiting Review,Users,normal,,03/21/2018 04:15:56 PM,01/16/2019 06:50:09 AM,multisite,bamadesigner,has-patch
43604,Add option to completely disable syndication feeds,reopened,,,enhancement,normal,Awaiting Review,Feeds,normal,,03/21/2018 09:04:46 PM,01/16/2019 06:50:09 AM,"ui, administration",seanleavey,
43613,Default post format setting does not respect theme support,new,,,defect (bug),normal,Awaiting Review,Post Formats,normal,,03/22/2018 10:20:39 PM,01/17/2019 01:19:13 AM,administration,seanleavey,
43617,"Nonce invalid messages non-informative, needs changed",new,,,enhancement,normal,Awaiting Review,General,normal,,03/23/2018 10:34:11 AM,03/24/2018 01:58:43 AM,,mpol,
43621,Introduce `add_action_once` and `add_filter_once` sugar.,new,,,feature request,normal,Awaiting Review,Plugins,normal,,03/23/2018 05:49:45 PM,04/06/2018 05:12:29 PM,,soulseekah,has-patch has-unit-tests dev-feedback
43622,Improve error messages,new,,,enhancement,normal,Awaiting Review,General,normal,,03/24/2018 01:50:09 AM,03/23/2019 04:08:11 AM,,peterwilsoncc,ux-feedback
43633,Duplicate links to edit profile dropdown in toolbar,new,,,enhancement,normal,Awaiting Review,Toolbar,normal,,03/25/2018 10:36:44 PM,03/27/2018 07:54:46 AM,ui,danieltj,has-patch needs-testing 2nd-opinion
43634,WP_Query returns wrong result if 10+ search terms and all negative.,new,,,defect (bug),normal,Awaiting Review,Query,normal,,03/26/2018 03:09:42 PM,01/17/2019 01:18:05 AM,,johnh10,
43639,"wp_terms_checklist post_id argument is null, should be 0",new,,,defect (bug),normal,Awaiting Review,General,normal,,03/26/2018 09:33:36 PM,01/17/2019 01:17:27 AM,administration,tareiking,
43640,Add an audio and video player to the media manager modal,new,,,feature request,normal,Future Release,Media,normal,,03/27/2018 11:09:05 AM,04/15/2019 06:34:32 PM,,johnbillion,needs-patch
43665,XHR requests disregard the WP_DEBUG_DISPLAY flag,new,,,defect (bug),normal,Awaiting Review,General,normal,,03/30/2018 09:34:01 AM,03/30/2018 10:41:17 AM,,OwenMelbz,
43666,Check update post meta before add new post meta in WordPress Importer,new,,,enhancement,normal,Awaiting Review,Import,normal,,03/30/2018 11:59:20 AM,09/04/2018 11:01:12 AM,,mukesh27,has-patch dev-feedback
43668,"Image cropping fails for many PHP locales, if set",new,,,defect (bug),normal,Awaiting Review,Media,normal,,03/30/2018 04:12:10 PM,04/16/2019 12:32:02 AM,javascript,knutsp,dev-feedback
43672,wp_delete_post() function ignores `$force_delete` parameter for custom post types,new,,,defect (bug),normal,Awaiting Review,"Posts, Post Types",normal,,04/02/2018 05:23:01 AM,01/17/2019 01:15:30 AM,administration,sudar,dev-feedback
43674,require() vs require_once(),new,,,enhancement,normal,Awaiting Review,Bootstrap/Load,normal,,04/02/2018 01:25:29 PM,04/02/2018 04:31:34 PM,,luftaffen,has-patch 2nd-opinion
43676,.htaccess rules don't work with Plain,new,,,defect (bug),normal,Awaiting Review,Rewrite Rules,normal,,04/02/2018 09:03:48 PM,04/02/2018 09:05:42 PM,,sebastian.pisula,has-patch
43678,Add indents to default .htaccess rules,new,,,enhancement,normal,Awaiting Review,Rewrite Rules,normal,,04/02/2018 09:27:13 PM,04/02/2018 09:27:50 PM,,sebastian.pisula,has-patch
43686,Shortcodes containing asterisks may create invalid regex breaking the editor,new,,,defect (bug),normal,Future Release,Shortcodes,normal,,04/03/2018 09:31:40 PM,01/16/2019 02:41:00 AM,administration,Vusys,has-patch dev-feedback 2nd-opinion
43697,Add theme update counter in admin theme menu item,new,,,enhancement,normal,Awaiting Review,Themes,normal,,04/05/2018 09:21:12 AM,01/16/2019 06:50:09 AM,administration,mukesh27,has-patch has-screenshots
43709,"Fix or remove the ""delete revision"" endpoint",assigned,,danielbachhuber,defect (bug),normal,5.3,REST API,normal,,04/06/2018 12:58:52 PM,05/22/2019 04:52:20 PM,rest-api,azaozz,has-patch has-unit-tests early needs-dev-note
43711,Let's create a standard development setup for WordPress core.,new,,,enhancement,normal,Awaiting Review,Build/Test Tools,normal,,04/06/2018 02:28:30 PM,01/16/2019 06:50:09 AM,,omarreiss,
43712,Improve the user experience when a fatal error or uncaught exception occurs,new,,,enhancement,normal,Awaiting Review,Bootstrap/Load,normal,,04/06/2018 02:43:43 PM,01/16/2019 06:50:09 AM,,David_Rothstein,
43720,Image Resize Bug (Media settings),new,,,defect (bug),normal,Awaiting Review,Media,normal,,04/08/2018 08:31:01 PM,04/15/2019 07:07:10 PM,,Felln,reporter-feedback
43722,On changing of permalinks ask a confirm before to save,new,,,enhancement,normal,Awaiting Review,Permalinks,normal,,04/09/2018 01:10:16 PM,04/09/2018 01:10:16 PM,ui,Mte90,
43723,Sanitize user_contactmethods output,new,,,defect (bug),normal,Awaiting Review,Administration,normal,,04/09/2018 02:12:16 PM,01/17/2019 01:14:01 AM,administration,BjornW,has-patch 2nd-opinion dev-feedback
43725,Multiple instances of opening / closing shortcode only works when closing tag is provided,new,,,defect (bug),normal,Future Release,Shortcodes,normal,,04/09/2018 08:23:15 PM,04/09/2018 08:23:15 PM,,danielbachhuber,needs-patch has-unit-tests
43728,Implements site_enable_theme and site_disable_theme functions in WP_Theme class,new,,,enhancement,normal,Awaiting Review,Themes,normal,,04/10/2018 08:21:34 AM,02/28/2019 03:37:42 PM,multisite,Mista-Flo,has-patch needs-unit-tests
43731,Use Webpack + NPM scripts to build all the things,new,,,task (blessed),normal,Future Release,Build/Test Tools,normal,,04/10/2018 12:44:12 PM,07/02/2019 02:39:36 PM,,omarreiss,has-patch
43733,Replace Underscores.js with Lodash.js,new,,,task (blessed),normal,Awaiting Review,External Libraries,normal,,04/10/2018 02:30:08 PM,05/18/2019 05:44:14 PM,javascript,ChopinBach,dev-feedback needs-patch
43734,user_profile_update_errors hook needs work-around to validate a to-be updated email address,new,,,defect (bug),normal,Awaiting Review,Users,normal,,04/10/2018 07:56:47 PM,01/17/2019 01:13:36 AM,docs,BjornW,
43738,Make the personal data Export/Delete functionality available in network-wide for super admins,new,,,enhancement,normal,Future Release,Privacy,normal,,04/11/2018 10:30:27 AM,01/08/2019 06:33:26 PM,multisite,TZ Media,needs-patch privacy-roadmap
43740,Filter WP_Post methods (vs. removing final/'get_post' filter),new,,,enhancement,normal,Awaiting Review,"Posts, Post Types",normal,,04/11/2018 09:33:26 PM,05/02/2018 08:12:07 PM,,MikeSchinkel,has-patch dev-feedback needs-testing
43748,Create new action edit_user_updated_user similar to edit_user_created_user,new,,,enhancement,normal,Awaiting Review,Users,normal,,04/12/2018 04:11:30 PM,05/23/2018 07:45:11 PM,,macbookandrew,has-patch 2nd-opinion
43749,Update zxcvbn to 4.4.2,reopened,,desrosj,enhancement,normal,Future Release,External Libraries,normal,,04/12/2018 04:32:33 PM,03/15/2019 06:09:00 PM,javascript,desrosj,has-patch needs-testing needs-refresh
43755,CS: Fix violations for wp-includes/canonical.php,reviewing,,netweb,defect (bug),normal,Future Release,Canonical,normal,,04/13/2018 10:19:09 AM,05/17/2019 09:00:06 AM,coding-standards,jipmoors,has-patch needs-refresh
43759,CS: Fix violations for wp-includes/class-wp-comment-query.php,new,,,defect (bug),normal,Awaiting Review,General,normal,,04/13/2018 11:46:50 AM,04/13/2018 01:08:06 PM,coding-standards,jipmoors,has-patch
43760,Create a revision when autosaving if the content has changed significantly,new,,,enhancement,normal,5.3,Autosave,normal,,04/13/2018 01:08:12 PM,06/26/2019 08:12:09 AM,,azaozz,has-patch needs-testing has-unit-tests 2nd-opinion
43761,CS: Fix violations for wp-admin/install-helper.php,new,,,defect (bug),normal,Awaiting Review,General,normal,,04/13/2018 01:25:30 PM,04/13/2018 01:45:31 PM,coding-standards,jipmoors,has-patch
43764,CS: Fix violations for admin-header.php,new,,,defect (bug),normal,Awaiting Review,General,normal,,04/13/2018 02:01:40 PM,04/19/2018 02:54:03 PM,coding-standards,marcomartins,
43777,"Refactor Customizer expandable section JS for ease of reuse for core, themes, plugins",new,,,enhancement,normal,Awaiting Review,Customize,normal,,04/15/2018 06:22:50 PM,04/17/2018 03:40:31 PM,javascript,joyously,
43779,Update ca-bundle.crt to support newest certificate authorities,new,,,enhancement,normal,Awaiting Review,Security,normal,,04/16/2018 11:33:10 AM,06/08/2018 08:48:28 PM,,yani.iliev,
43785,wptexturize fails to skip JavaScript if code contains <,new,,,defect (bug),normal,Awaiting Review,Formatting,normal,,04/17/2018 07:51:58 AM,04/17/2018 07:51:58 AM,,nextendweb,
43787,sql error in wp_get_post_terms,new,,,defect (bug),normal,Awaiting Review,Taxonomy,normal,,04/17/2018 11:07:58 AM,04/17/2018 03:56:11 PM,,d1sabled,close reporter-feedback
43792,get_comment_excerpt filter should tell if the comment was shorted or not,new,,,enhancement,normal,Awaiting Review,Comments,normal,,04/17/2018 10:14:58 PM,01/16/2019 06:50:09 AM,,mattkeys,has-patch needs-testing dev-feedback
43798,Add multiple parent ids in get_term function,new,,,enhancement,normal,Awaiting Review,General,normal,,04/18/2018 12:15:40 PM,04/18/2018 12:15:40 PM,,Chorstikus,
43801,Need  better documentation to show importance of checking for args while using wp_schedule_event and wp_next_scheduled,new,,,defect (bug),normal,Awaiting Review,General,normal,,04/18/2018 03:47:51 PM,04/18/2018 03:47:51 PM,,digamberpradhan,
43804,Undefined offset: 0 in ../wp-includes/taxonomy.php on line 1903,new,,,defect (bug),normal,Awaiting Review,Taxonomy,normal,,04/19/2018 12:39:50 AM,01/17/2019 01:13:20 AM,,vasyltech,has-patch reporter-feedback
43805,"Add ""in reply to"" in comment moderation email notification",reviewing,,SergeyBiryukov,enhancement,normal,5.3,Comments,normal,,04/19/2018 03:18:25 AM,06/28/2019 01:56:58 AM,administration,galbaras,has-patch needs-testing
43809,Add personal data from posts to personal data export,assigned,,tz-media,enhancement,normal,Future Release,Privacy,normal,,04/19/2018 12:35:02 PM,07/09/2018 05:58:08 PM,,TZ Media,"has-patch, needs-testing, has-unit-tests"
43811,Licence & Policy notice during installation,assigned,,xkon,enhancement,normal,Awaiting Review,Privacy,normal,,04/19/2018 01:56:37 PM,08/13/2018 03:26:16 PM,,xkon,needs-patch needs-design
43812,Retrieving Blog/site description in multisite,new,,,enhancement,normal,Awaiting Review,Networks and Sites,normal,,04/19/2018 04:38:51 PM,01/16/2019 06:50:09 AM,multisite,sebastien@…,has-patch dev-feedback
43813,Meta API should set `last_changed` cache key internally,new,,,enhancement,normal,Awaiting Review,General,normal,,04/19/2018 07:06:49 PM,04/20/2018 02:18:09 PM,,johnjamesjacoby,
43818,Invalidate query caches less aggressively by using a `last_changed` key specific to metadata,new,,,enhancement,normal,Awaiting Review,"Options, Meta APIs",normal,,04/20/2018 08:13:55 AM,04/20/2018 08:13:55 AM,"multisite, performance",flixos90,needs-patch needs-unit-tests
43821,Add UX in the Network Admin for setting a network-wide privacy policy,new,,,enhancement,normal,Future Release,Privacy,normal,,04/20/2018 08:05:00 PM,07/09/2018 05:58:08 PM,multisite,coreymckrill,"ux-feedback, privacy-roadmap"
43822,Add UX in the Network Admin for exporting/anonymizing/deleting personal data across the entire network,new,,,enhancement,normal,Future Release,Privacy,normal,,04/20/2018 08:12:18 PM,01/28/2019 09:47:59 PM,multisite,coreymckrill,privacy-roadmap needs-patch
43825,Style/script loading infrastructure: Etag header as a hash of script/style handles and their corresponding versions,new,,,enhancement,normal,Awaiting Review,Script Loader,normal,,04/21/2018 08:27:55 AM,01/16/2019 06:50:09 AM,,kanishk.dudeja,
43828,Add JSDoc ESLint script,assigned,,netweb,task (blessed),normal,5.3,Build/Test Tools,normal,,04/22/2018 09:34:43 AM,06/20/2019 02:30:27 PM,javascript,netweb,has-patch needs-testing needs-refresh
43830,"Being able to set a page as a homepage under the ""Page Attribute"" meta box",new,,,enhancement,normal,Awaiting Review,General,normal,,04/22/2018 12:00:58 PM,01/16/2019 06:50:09 AM,,dssaez,
43831,parse_order method of WP_Query class.,new,,,enhancement,normal,Awaiting Review,Query,normal,,04/22/2018 04:00:40 PM,01/16/2019 06:50:09 AM,,rnaby,has-patch
43833,Problem to customize anz theme in fresh installed wordpress,assigned,,,defect (bug),normal,Awaiting Review,Editor,normal,,04/22/2018 04:15:20 PM,04/22/2018 04:15:20 PM,,piotrek1992,
43835,Add thumbnail to category (like to posts),new,,,feature request,normal,Awaiting Review,Taxonomy,normal,,04/23/2018 07:23:28 AM,04/24/2018 07:06:33 AM,,tazotodua,needs-patch 2nd-opinion dev-feedback
43836,Update or patch getID3 library,assigned,,joemcgill,defect (bug),normal,5.3,Media,normal,,04/23/2018 02:04:21 PM,05/23/2019 01:27:13 PM,,sanchothefat,needs-patch
43839,Video Player Mobile,new,,,defect (bug),normal,Future Release,Media,normal,,04/23/2018 11:51:04 PM,04/15/2019 07:51:39 PM,,studiosx,
43841,Add request confirmation and security logging for major user actions,new,,,enhancement,normal,Future Release,Administration,normal,,04/24/2018 10:10:51 AM,04/24/2018 11:15:16 AM,,azaozz,
43842,get_children() function enhancement.,new,,,enhancement,normal,Awaiting Review,Query,normal,,04/24/2018 12:06:31 PM,01/16/2019 06:50:09 AM,,rnaby,has-patch needs-testing
43844,PHP list language construct changed behaviour in PHP 7,reviewing,,SergeyBiryukov,defect (bug),normal,Awaiting Review,Administration,major,,04/24/2018 12:50:14 PM,08/12/2018 11:04:13 PM,"docs, administration",javorszky,dev-feedback
43848,"Function ""user_can_access_admin_page"" refactor.",new,,,enhancement,normal,Awaiting Review,Administration,normal,,04/24/2018 06:20:44 PM,01/16/2019 06:50:09 AM,,rnaby,has-patch needs-testing
43853,HTML details element toggles on space,new,,,defect (bug),normal,Awaiting Review,Editor,normal,,04/24/2018 10:34:26 PM,04/24/2018 10:34:26 PM,,steve.clason,
43854,Add cards to the Tools page for personal data tools,new,,,enhancement,normal,Future Release,Privacy,normal,,04/25/2018 12:29:46 AM,05/23/2019 07:34:32 PM,administration,desrosj,needs-design has-screenshots
43867,Introduce the ability to control which fields are searched in a search query,new,,,feature request,normal,Awaiting Review,Query,normal,,04/26/2018 12:52:13 PM,04/27/2018 03:58:19 PM,,johnbillion,has-patch has-unit-tests
